NAME,DATE,PRCP,TAVG,TMAX,TMIN
"BROOME AIRPORT, AS",21-11-61,0,85,91,79
"BROOME AIRPORT, AS",22-11-61,0,88,96,79
"BROOME AIRPORT, AS",23-11-61,0,89,112,81
"BROOME AIRPORT, AS",24-11-61,0,84,99,77
"BROOME AIRPORT, AS",25-11-61,0,83,91,75
"BROOME AIRPORT, AS",26-11-61,0,85,92,75
"BROOME AIRPORT, AS",27-11-61,0,84,91,79
"BROOME AIRPORT, AS",28-11-61,0,83,92,79
"BROOME AIRPORT, AS",29-11-61,0,85,91,78
"BROOME AIRPORT, AS",30-11-61,0,87,105,82
"BROOME AIRPORT, AS",01-12-61,0,85,94,79
"BROOME AIRPORT, AS",02-12-61,0,87,94,79
"BROOME AIRPORT, AS",03-12-61,0,86,92,82
"BROOME AIRPORT, AS",04-12-61,0,86,92,82
"BROOME AIRPORT, AS",05-12-61,0,85,92,81
"BROOME AIRPORT, AS",06-12-61,0,85,91,80
"BROOME AIRPORT, AS",07-12-61,0,86,92,81
"BROOME AIRPORT, AS",08-12-61,0,87,97,77
"BROOME AIRPORT, AS",09-12-61,0,86,93,80
"BROOME AIRPORT, AS",10-12-61,0.02,88,95,80
"BROOME AIRPORT, AS",11-12-61,0,87,93,83
"BROOME AIRPORT, AS",12-12-61,0,87,92,83
"BROOME AIRPORT, AS",13-12-61,0,87,93,83
"BROOME AIRPORT, AS",14-12-61,0,87,92,83
"BROOME AIRPORT, AS",15-12-61,0,86,91,83
"BROOME AIRPORT, AS",16-12-61,0,85,91,81
"BROOME AIRPORT, AS",17-12-61,0,90,106,81
"BROOME AIRPORT, AS",18-12-61,0,88,98,81
"BROOME AIRPORT, AS",19-12-61,0,87,97,80
"BROOME AIRPORT, AS",20-12-61,0,87,93,80
"BROOME AIRPORT, AS",21-12-61,0,88,92,84
"BROOME AIRPORT, AS",22-12-61,0,87,94,84
"BROOME AIRPORT, AS",23-12-61,0,87,92,82
"BROOME AIRPORT, AS",24-12-61,0,87,92,82
"BROOME AIRPORT, AS",25-12-61,0,86,92,83
"BROOME AIRPORT, AS",26-12-61,0,87,92,83
"BROOME AIRPORT, AS",27-12-61,0,87,94,84
"BROOME AIRPORT, AS",28-12-61,0,87,92,84
"BROOME AIRPORT, AS",29-12-61,0,87,93,83
"BROOME AIRPORT, AS",30-12-61,0,87,95,82
"BROOME AIRPORT, AS",31-12-61,0,87,99,76
"BROOME AIRPORT, AS",01-01-62,0.24,86,94,76
"BROOME AIRPORT, AS",02-01-62,0.43,86,96,73
"BROOME AIRPORT, AS",03-01-62,0.53,79,90,73
"BROOME AIRPORT, AS",04-01-62,0.73,84,96,76
"BROOME AIRPORT, AS",05-01-62,0.08,83,88,77
"BROOME AIRPORT, AS",06-01-62,0.23,81,91,76
"BROOME AIRPORT, AS",07-01-62,0,83,92,76
"BROOME AIRPORT, AS",08-01-62,0.33,78,81,76
"BROOME AIRPORT, AS",09-01-62,0.4,80,86,74
"BROOME AIRPORT, AS",10-01-62,0.2,80,83,76
"BROOME AIRPORT, AS",11-01-62,2.15,81,85,76
"BROOME AIRPORT, AS",12-01-62,0.16,81,86,78
"BROOME AIRPORT, AS",13-01-62,0.18,85,90,76
"BROOME AIRPORT, AS",14-01-62,0.02,85,89,82
"BROOME AIRPORT, AS",15-01-62,0,85,90,82
"BROOME AIRPORT, AS",16-01-62,0,85,90,82
"BROOME AIRPORT, AS",17-01-62,0.62,78,83,72
"BROOME AIRPORT, AS",18-01-62,0.21,85,93,77
"BROOME AIRPORT, AS",19-01-62,0,83,90,80
"BROOME AIRPORT, AS",20-01-62,0.1,81,89,76
"BROOME AIRPORT, AS",21-01-62,1.01,82,93,74
"BROOME AIRPORT, AS",22-01-62,0.26,83,96,76
"BROOME AIRPORT, AS",23-01-62,0.05,85,94,76
"BROOME AIRPORT, AS",24-01-62,0.02,81,86,78
"BROOME AIRPORT, AS",25-01-62,0.01,84,88,78
"BROOME AIRPORT, AS",26-01-62,0.07,83,88,78
"BROOME AIRPORT, AS",27-01-62,0.06,81,86,79
"BROOME AIRPORT, AS",28-01-62,0.38,81,86,77
"BROOME AIRPORT, AS",29-01-62,1.9,83,87,76
"BROOME AIRPORT, AS",30-01-62,1.31,83,86,76
"BROOME AIRPORT, AS",31-01-62,0.14,85,90,81
"BROOME AIRPORT, AS",01-02-62,0.12,86,95,82
"BROOME AIRPORT, AS",02-02-62,0.01,84,93,78
"BROOME AIRPORT, AS",03-02-62,0.1,83,89,76
"BROOME AIRPORT, AS",04-02-62,0,82,87,78
"BROOME AIRPORT, AS",05-02-62,0,82,87,75
"BROOME AIRPORT, AS",06-02-62,0,83,88,78
"BROOME AIRPORT, AS",07-02-62,0,83,88,80
"BROOME AIRPORT, AS",08-02-62,0.45,84,90,76
"BROOME AIRPORT, AS",09-02-62,0.01,85,89,80
"BROOME AIRPORT, AS",10-02-62,0.71,78,82,71
"BROOME AIRPORT, AS",11-02-62,2.78,81,87,76
"BROOME AIRPORT, AS",12-02-62,3.79,79,82,73
"BROOME AIRPORT, AS",13-02-62,5.44,78,85,73
"BROOME AIRPORT, AS",14-02-62,0.77,81,86,73
"BROOME AIRPORT, AS",15-02-62,0.51,81,85,76
"BROOME AIRPORT, AS",16-02-62,0,84,88,78
"BROOME AIRPORT, AS",17-02-62,0,83,89,80
"BROOME AIRPORT, AS",18-02-62,0.45,80,84,73
"BROOME AIRPORT, AS",19-02-62,0.01,84,89,80
"BROOME AIRPORT, AS",20-02-62,1.67,82,88,74
"BROOME AIRPORT, AS",21-02-62,0,85,97,79
"BROOME AIRPORT, AS",22-02-62,0,87,98,78
"BROOME AIRPORT, AS",23-02-62,0,85,98,79
"BROOME AIRPORT, AS",24-02-62,0,85,97,75
"BROOME AIRPORT, AS",25-02-62,0,85,96,76
"BROOME AIRPORT, AS",26-02-62,0,85,94,76
"BROOME AIRPORT, AS",27-02-62,0,87,100,79
"BROOME AIRPORT, AS",28-02-62,0,86,92,78
"BROOME AIRPORT, AS",01-03-62,0,85,90,83
"BROOME AIRPORT, AS",02-03-62,0,85,91,81
"BROOME AIRPORT, AS",03-03-62,0,85,96,80
"BROOME AIRPORT, AS",04-03-62,0,84,96,74
"BROOME AIRPORT, AS",05-03-62,0,83,90,71
"BROOME AIRPORT, AS",06-03-62,0,84,93,75
"BROOME AIRPORT, AS",07-03-62,0,84,95,76
"BROOME AIRPORT, AS",08-03-62,0,83,92,78
"BROOME AIRPORT, AS",09-03-62,0,86,94,75
"BROOME AIRPORT, AS",10-03-62,0,88,99,80
"BROOME AIRPORT, AS",11-03-62,0,86,95,80
"BROOME AIRPORT, AS",12-03-62,0,83,93,77
"BROOME AIRPORT, AS",13-03-62,0,84,92,76
"BROOME AIRPORT, AS",14-03-62,0,86,95,77
"BROOME AIRPORT, AS",15-03-62,0,87,100,78
"BROOME AIRPORT, AS",16-03-62,0,85,92,75
"BROOME AIRPORT, AS",17-03-62,0,86,92,78
"BROOME AIRPORT, AS",18-03-62,0,87,93,81
"BROOME AIRPORT, AS",19-03-62,0,87,95,82
"BROOME AIRPORT, AS",20-03-62,0,87,95,79
"BROOME AIRPORT, AS",21-03-62,0,86,93,78
"BROOME AIRPORT, AS",22-03-62,0,87,96,79
"BROOME AIRPORT, AS",23-03-62,0,85,92,79
"BROOME AIRPORT, AS",24-03-62,0.08,87,100,77
"BROOME AIRPORT, AS",25-03-62,0,86,94,78
"BROOME AIRPORT, AS",26-03-62,0,87,93,80
"BROOME AIRPORT, AS",27-03-62,0,87,92,83
"BROOME AIRPORT, AS",28-03-62,0,85,92,76
"BROOME AIRPORT, AS",29-03-62,0.03,86,97,76
"BROOME AIRPORT, AS",30-03-62,0.03,79,85,77
"BROOME AIRPORT, AS",31-03-62,0.08,85,95,75
"BROOME AIRPORT, AS",01-04-62,0.47,85,94,76
"BROOME AIRPORT, AS",02-04-62,0,89,99,76
"BROOME AIRPORT, AS",03-04-62,0,87,100,78
"BROOME AIRPORT, AS",04-04-62,0,88,101,75
"BROOME AIRPORT, AS",05-04-62,0,85,93,75
"BROOME AIRPORT, AS",06-04-62,0,85,98,76
"BROOME AIRPORT, AS",07-04-62,0,86,98,77
"BROOME AIRPORT, AS",08-04-62,0,84,94,77
"BROOME AIRPORT, AS",09-04-62,0,82,91,77
"BROOME AIRPORT, AS",10-04-62,0,83,91,75
"BROOME AIRPORT, AS",11-04-62,0,85,92,76
"BROOME AIRPORT, AS",12-04-62,0,82,95,77
"BROOME AIRPORT, AS",13-04-62,0,81,93,69
"BROOME AIRPORT, AS",14-04-62,0,79,93,67
"BROOME AIRPORT, AS",15-04-62,0,80,94,65
"BROOME AIRPORT, AS",16-04-62,0,79,93,67
"BROOME AIRPORT, AS",17-04-62,0,81,94,66
"BROOME AIRPORT, AS",18-04-62,0,82,96,69
"BROOME AIRPORT, AS",19-04-62,0,83,97,69
"BROOME AIRPORT, AS",20-04-62,0,81,96,69
"BROOME AIRPORT, AS",21-04-62,0,80,97,71
"BROOME AIRPORT, AS",22-04-62,0,79,96,64
"BROOME AIRPORT, AS",23-04-62,0,81,96,64
"BROOME AIRPORT, AS",24-04-62,0,81,97,67
"BROOME AIRPORT, AS",25-04-62,0,82,97,68
"BROOME AIRPORT, AS",26-04-62,0,79,88,69
"BROOME AIRPORT, AS",27-04-62,0,82,95,69
"BROOME AIRPORT, AS",28-04-62,0,81,97,71
"BROOME AIRPORT, AS",29-04-62,0,81,97,68
"BROOME AIRPORT, AS",30-04-62,0,82,98,73
"BROOME AIRPORT, AS",01-05-62,0,81,95,71
"BROOME AIRPORT, AS",02-05-62,0,80,95,71
"BROOME AIRPORT, AS",03-05-62,0,76,89,64
"BROOME AIRPORT, AS",04-05-62,0,75,90,63
"BROOME AIRPORT, AS",05-05-62,0,76,91,63
"BROOME AIRPORT, AS",06-05-62,0,75,92,63
"BROOME AIRPORT, AS",07-05-62,0,75,92,60
"BROOME AIRPORT, AS",08-05-62,0,74,91,60
"BROOME AIRPORT, AS",09-05-62,0,76,90,59
"BROOME AIRPORT, AS",10-05-62,0,73,86,62
"BROOME AIRPORT, AS",11-05-62,0,71,86,58
"BROOME AIRPORT, AS",12-05-62,0,69,84,56
"BROOME AIRPORT, AS",13-05-62,0,71,87,54
"BROOME AIRPORT, AS",14-05-62,0,72,89,54
"BROOME AIRPORT, AS",15-05-62,0,73,89,57
"BROOME AIRPORT, AS",16-05-62,0,76,88,62
"BROOME AIRPORT, AS",17-05-62,0,75,88,64
"BROOME AIRPORT, AS",18-05-62,0,72,89,62
"BROOME AIRPORT, AS",19-05-62,0,72,87,58
"BROOME AIRPORT, AS",20-05-62,0,71,88,59
"BROOME AIRPORT, AS",21-05-62,0,71,87,57
"BROOME AIRPORT, AS",22-05-62,0,73,86,58
"BROOME AIRPORT, AS",23-05-62,0,74,86,59
"BROOME AIRPORT, AS",24-05-62,0,74,87,65
"BROOME AIRPORT, AS",25-05-62,0,79,84,64
"BROOME AIRPORT, AS",26-05-62,0.44,74,80,72
"BROOME AIRPORT, AS",27-05-62,0.29,73,82,68
"BROOME AIRPORT, AS",28-05-62,0,74,82,67
"BROOME AIRPORT, AS",29-05-62,0,78,83,67
"BROOME AIRPORT, AS",30-05-62,0,76,85,72
"BROOME AIRPORT, AS",31-05-62,0.05,75,82,71
"BROOME AIRPORT, AS",01-06-62,0,75,85,70
"BROOME AIRPORT, AS",02-06-62,0,77,86,65
"BROOME AIRPORT, AS",03-06-62,0,75,85,70
"BROOME AIRPORT, AS",04-06-62,0.02,74,80,67
"BROOME AIRPORT, AS",05-06-62,0,76,87,67
"BROOME AIRPORT, AS",06-06-62,0,74,81,68
"BROOME AIRPORT, AS",07-06-62,0.01,73,79,70
"BROOME AIRPORT, AS",08-06-62,0,74,83,69
"BROOME AIRPORT, AS",09-06-62,0,76,86,69
"BROOME AIRPORT, AS",10-06-62,0,76,83,71
"BROOME AIRPORT, AS",11-06-62,0,76,87,70
"BROOME AIRPORT, AS",12-06-62,0,76,88,69
"BROOME AIRPORT, AS",13-06-62,0,76,88,69
"BROOME AIRPORT, AS",14-06-62,0,75,87,63
"BROOME AIRPORT, AS",15-06-62,0,71,85,60
"BROOME AIRPORT, AS",16-06-62,0,74,87,60
"BROOME AIRPORT, AS",17-06-62,0,74,88,62
"BROOME AIRPORT, AS",18-06-62,0,73,89,61
"BROOME AIRPORT, AS",19-06-62,0,72,89,59
"BROOME AIRPORT, AS",20-06-62,0,71,87,58
"BROOME AIRPORT, AS",21-06-62,0,73,90,57
"BROOME AIRPORT, AS",22-06-62,0,73,90,60
"BROOME AIRPORT, AS",23-06-62,0.01,73,86,62
"BROOME AIRPORT, AS",24-06-62,0,76,88,61
"BROOME AIRPORT, AS",25-06-62,0,76,88,64
"BROOME AIRPORT, AS",26-06-62,0,76,90,63
"BROOME AIRPORT, AS",27-06-62,0,75,89,63
"BROOME AIRPORT, AS",28-06-62,0,73,85,63
"BROOME AIRPORT, AS",29-06-62,0,73,85,61
"BROOME AIRPORT, AS",30-06-62,0,74,86,62
"BROOME AIRPORT, AS",01-07-62,0,71,84,60
"BROOME AIRPORT, AS",02-07-62,0,70,82,59
"BROOME AIRPORT, AS",03-07-62,0,70,84,56
"BROOME AIRPORT, AS",04-07-62,0,70,83,57
"BROOME AIRPORT, AS",05-07-62,0,71,84,61
"BROOME AIRPORT, AS",06-07-62,0,69,82,59
"BROOME AIRPORT, AS",07-07-62,0,68,82,56
"BROOME AIRPORT, AS",08-07-62,0,67,82,56
"BROOME AIRPORT, AS",09-07-62,0,66,83,52
"BROOME AIRPORT, AS",10-07-62,0,74,81,53
"BROOME AIRPORT, AS",11-07-62,0.06,67,79,63
"BROOME AIRPORT, AS",12-07-62,0.12,62,69,57
"BROOME AIRPORT, AS",13-07-62,0,63,72,57
"BROOME AIRPORT, AS",14-07-62,0,61,74,53
"BROOME AIRPORT, AS",15-07-62,0,66,75,51
"BROOME AIRPORT, AS",16-07-62,0,71,78,60
"BROOME AIRPORT, AS",17-07-62,0,74,81,66
"BROOME AIRPORT, AS",18-07-62,0,74,85,68
"BROOME AIRPORT, AS",19-07-62,0,73,86,68
"BROOME AIRPORT, AS",20-07-62,0,73,85,62
"BROOME AIRPORT, AS",21-07-62,0,73,81,63
"BROOME AIRPORT, AS",22-07-62,0,71,79,63
"BROOME AIRPORT, AS",23-07-62,0,71,82,61
"BROOME AIRPORT, AS",24-07-62,0,71,81,63
"BROOME AIRPORT, AS",25-07-62,0,70,78,62
"BROOME AIRPORT, AS",26-07-62,0,71,82,60
"BROOME AIRPORT, AS",27-07-62,0,71,83,62
"BROOME AIRPORT, AS",28-07-62,0,68,82,55
"BROOME AIRPORT, AS",29-07-62,0,65,82,49
"BROOME AIRPORT, AS",30-07-62,0,66,84,47
"BROOME AIRPORT, AS",31-07-62,0,66,85,47
"BROOME AIRPORT, AS",01-08-62,0,71,86,52
"BROOME AIRPORT, AS",02-08-62,0,69,87,56
"BROOME AIRPORT, AS",03-08-62,0,69,85,54
"BROOME AIRPORT, AS",04-08-62,0,66,82,54
"BROOME AIRPORT, AS",05-08-62,0,66,82,48
"BROOME AIRPORT, AS",06-08-62,0,69,82,49
"BROOME AIRPORT, AS",07-08-62,0,71,83,57
"BROOME AIRPORT, AS",08-08-62,0,67,85,57
"BROOME AIRPORT, AS",09-08-62,0,65,82,50
"BROOME AIRPORT, AS",10-08-62,0,66,80,47
"BROOME AIRPORT, AS",11-08-62,0,69,79,54
"BROOME AIRPORT, AS",12-08-62,0,69,79,59
"BROOME AIRPORT, AS",13-08-62,0,71,84,57
"BROOME AIRPORT, AS",14-08-62,0,74,88,60
"BROOME AIRPORT, AS",15-08-62,0,79,92,63
"BROOME AIRPORT, AS",16-08-62,0,76,88,66
"BROOME AIRPORT, AS",17-08-62,0,74,85,66
"BROOME AIRPORT, AS",18-08-62,0.01,74,87,66
"BROOME AIRPORT, AS",19-08-62,0,69,78,60
"BROOME AIRPORT, AS",20-08-62,0,69,84,55
"BROOME AIRPORT, AS",21-08-62,0,70,85,53
"BROOME AIRPORT, AS",22-08-62,0,70,85,54
"BROOME AIRPORT, AS",23-08-62,0,71,87,57
"BROOME AIRPORT, AS",24-08-62,0,72,88,56
"BROOME AIRPORT, AS",25-08-62,0,72,90,54
"BROOME AIRPORT, AS",26-08-62,0,71,91,53
"BROOME AIRPORT, AS",27-08-62,0,69,78,52
"BROOME AIRPORT, AS",28-08-62,0.01,70,84,58
"BROOME AIRPORT, AS",29-08-62,0,73,93,54
"BROOME AIRPORT, AS",30-08-62,0,75,83,57
"BROOME AIRPORT, AS",31-08-62,0.01,73,88,59
"BROOME AIRPORT, AS",01-09-62,0,76,92,58
"BROOME AIRPORT, AS",02-09-62,0.01,76,95,59
"BROOME AIRPORT, AS",03-09-62,0,72,94,56
"BROOME AIRPORT, AS",04-09-62,0,72,87,55
"BROOME AIRPORT, AS",05-09-62,0.01,77,95,61
"BROOME AIRPORT, AS",06-09-62,0,78,91,64
"BROOME AIRPORT, AS",07-09-62,0,77,88,68
"BROOME AIRPORT, AS",08-09-62,0,76,84,65
"BROOME AIRPORT, AS",09-09-62,0,77,89,63
"BROOME AIRPORT, AS",10-09-62,0,78,89,64
"BROOME AIRPORT, AS",11-09-62,0,79,92,64
"BROOME AIRPORT, AS",12-09-62,0,79,91,66
"BROOME AIRPORT, AS",13-09-62,0,76,83,65
"BROOME AIRPORT, AS",14-09-62,0,81,97,66
"BROOME AIRPORT, AS",15-09-62,0,81,97,66
"BROOME AIRPORT, AS",16-09-62,0,83,99,63
"BROOME AIRPORT, AS",17-09-62,0,76,92,72
"BROOME AIRPORT, AS",18-09-62,0,73,86,66
"BROOME AIRPORT, AS",19-09-62,0,79,88,64
"BROOME AIRPORT, AS",20-09-62,0,82,98,72
"BROOME AIRPORT, AS",21-09-62,0,80,89,73
"BROOME AIRPORT, AS",22-09-62,0,77,89,74
"BROOME AIRPORT, AS",23-09-62,0,73,82,65
"BROOME AIRPORT, AS",24-09-62,0,73,85,66
"BROOME AIRPORT, AS",25-09-62,0,75,91,59
"BROOME AIRPORT, AS",26-09-62,0,75,95,56
"BROOME AIRPORT, AS",27-09-62,0,74,87,58
"BROOME AIRPORT, AS",28-09-62,0,78,88,59
"BROOME AIRPORT, AS",29-09-62,0,78,90,66
"BROOME AIRPORT, AS",30-09-62,0,75,86,68
"BROOME AIRPORT, AS",01-10-62,0,76,87,62
"BROOME AIRPORT, AS",02-10-62,0,76,82,65
"BROOME AIRPORT, AS",03-10-62,0,77,84,69
"BROOME AIRPORT, AS",04-10-62,0,75,82,68
"BROOME AIRPORT, AS",05-10-62,0,73,83,67
"BROOME AIRPORT, AS",06-10-62,0,77,94,60
"BROOME AIRPORT, AS",07-10-62,0,78,88,62
"BROOME AIRPORT, AS",08-10-62,0,76,82,72
"BROOME AIRPORT, AS",09-10-62,0,76,82,70
"BROOME AIRPORT, AS",10-10-62,0,77,83,71
"BROOME AIRPORT, AS",11-10-62,0,78,84,73
"BROOME AIRPORT, AS",12-10-62,0,76,83,73
"BROOME AIRPORT, AS",13-10-62,0,78,84,68
"BROOME AIRPORT, AS",14-10-62,0,82,92,73
"BROOME AIRPORT, AS",15-10-62,0,82,94,74
"BROOME AIRPORT, AS",16-10-62,0,82,88,76
"BROOME AIRPORT, AS",17-10-62,0,81,87,76
"BROOME AIRPORT, AS",18-10-62,0,79,84,76
"BROOME AIRPORT, AS",19-10-62,0,79,84,75
"BROOME AIRPORT, AS",20-10-62,0,78,83,74
"BROOME AIRPORT, AS",21-10-62,0,78,83,74
"BROOME AIRPORT, AS",22-10-62,0,77,83,74
"BROOME AIRPORT, AS",23-10-62,0,77,85,69
"BROOME AIRPORT, AS",24-10-62,0,79,86,69
"BROOME AIRPORT, AS",25-10-62,0,78,84,74
"BROOME AIRPORT, AS",26-10-62,0,79,83,75
"BROOME AIRPORT, AS",27-10-62,0,78,83,75
"BROOME AIRPORT, AS",28-10-62,0,79,85,74
"BROOME AIRPORT, AS",29-10-62,0,81,87,73
"BROOME AIRPORT, AS",30-10-62,0,82,87,76
"BROOME AIRPORT, AS",31-10-62,0,83,87,76
"BROOME AIRPORT, AS",01-11-62,0,89,101,80
"BROOME AIRPORT, AS",02-11-62,0,88,100,80
"BROOME AIRPORT, AS",03-11-62,0,83,89,77
"BROOME AIRPORT, AS",04-11-62,0,82,88,75
"BROOME AIRPORT, AS",05-11-62,0,81,86,76
"BROOME AIRPORT, AS",06-11-62,0,80,86,75
"BROOME AIRPORT, AS",07-11-62,0,81,87,75
"BROOME AIRPORT, AS",08-11-62,0,80,85,76
"BROOME AIRPORT, AS",09-11-62,0,81,85,76
"BROOME AIRPORT, AS",10-11-62,0,87,102,75
"BROOME AIRPORT, AS",11-11-62,0,88,102,74
"BROOME AIRPORT, AS",12-11-62,0,87,97,78
"BROOME AIRPORT, AS",13-11-62,0,86,93,80
"BROOME AIRPORT, AS",14-11-62,0,83,90,78
"BROOME AIRPORT, AS",15-11-62,0,82,88,78
"BROOME AIRPORT, AS",16-11-62,0,81,87,77
"BROOME AIRPORT, AS",17-11-62,0,82,88,77
"BROOME AIRPORT, AS",18-11-62,0,83,88,75
"BROOME AIRPORT, AS",19-11-62,0,82,87,77
"BROOME AIRPORT, AS",20-11-62,0,81,90,76
"BROOME AIRPORT, AS",21-11-62,0,89,102,72
"BROOME AIRPORT, AS",22-11-62,0,90,107,76
"BROOME AIRPORT, AS",23-11-62,0,85,101,79
"BROOME AIRPORT, AS",24-11-62,0.53,84,92,73
"BROOME AIRPORT, AS",25-11-62,0,87,105,75
"BROOME AIRPORT, AS",26-11-62,0,86,94,74
"BROOME AIRPORT, AS",27-11-62,0,85,91,73
"BROOME AIRPORT, AS",28-11-62,0,85,92,77
"BROOME AIRPORT, AS",29-11-62,0,85,92,78
"BROOME AIRPORT, AS",30-11-62,0,84,87,77
"BROOME AIRPORT, AS",01-12-62,0,86,91,79
"BROOME AIRPORT, AS",02-12-62,0,85,91,81
"BROOME AIRPORT, AS",03-12-62,0,87,104,73
"BROOME AIRPORT, AS",04-12-62,0.28,85,93,73
"BROOME AIRPORT, AS",05-12-62,0.19,85,91,71
"BROOME AIRPORT, AS",06-12-62,0,87,93,80
"BROOME AIRPORT, AS",07-12-62,0,86,90,81
"BROOME AIRPORT, AS",08-12-62,0,87,92,82
"BROOME AIRPORT, AS",09-12-62,0,87,91,82
"BROOME AIRPORT, AS",10-12-62,0,86,91,82
"BROOME AIRPORT, AS",11-12-62,0,85,90,81
"BROOME AIRPORT, AS",12-12-62,0,84,90,79
"BROOME AIRPORT, AS",13-12-62,0.81,85,94,74
"BROOME AIRPORT, AS",14-12-62,0,87,93,79
"BROOME AIRPORT, AS",15-12-62,0,85,91,80
"BROOME AIRPORT, AS",16-12-62,0,86,91,80
"BROOME AIRPORT, AS",17-12-62,0,86,90,82
"BROOME AIRPORT, AS",18-12-62,0,86,92,82
"BROOME AIRPORT, AS",19-12-62,0,88,96,83
"BROOME AIRPORT, AS",20-12-62,0,88,96,82
"BROOME AIRPORT, AS",21-12-62,0,88,96,80
"BROOME AIRPORT, AS",22-12-62,0,87,95,82
"BROOME AIRPORT, AS",23-12-62,0,88,93,81
"BROOME AIRPORT, AS",24-12-62,0,88,94,84
"BROOME AIRPORT, AS",25-12-62,0,87,92,84
"BROOME AIRPORT, AS",26-12-62,0,87,93,83
"BROOME AIRPORT, AS",27-12-62,0.06,87,92,82
"BROOME AIRPORT, AS",28-12-62,0,87,91,83
"BROOME AIRPORT, AS",29-12-62,0,88,92,84
"BROOME AIRPORT, AS",30-12-62,0,88,91,84
"BROOME AIRPORT, AS",31-12-62,0,87,92,83
"BROOME AIRPORT, AS",01-01-63,0,87,91,83
"BROOME AIRPORT, AS",02-01-63,0,89,95,83
"BROOME AIRPORT, AS",03-01-63,0,87,92,83
"BROOME AIRPORT, AS",04-01-63,0,83,93,84
"BROOME AIRPORT, AS",05-01-63,0.7,85,95,72
"BROOME AIRPORT, AS",06-01-63,0,83,95,79
"BROOME AIRPORT, AS",07-01-63,0.1,82,92,77
"BROOME AIRPORT, AS",08-01-63,0.06,82,92,78
"BROOME AIRPORT, AS",09-01-63,0.26,81,90,76
"BROOME AIRPORT, AS",10-01-63,0.27,77,81,75
"BROOME AIRPORT, AS",11-01-63,0.54,80,85,74
"BROOME AIRPORT, AS",12-01-63,0.18,82,88,76
"BROOME AIRPORT, AS",13-01-63,0.05,86,93,79
"BROOME AIRPORT, AS",14-01-63,0,80,87,75
"BROOME AIRPORT, AS",15-01-63,0.06,83,93,77
"BROOME AIRPORT, AS",16-01-63,0.51,85,93,75
"BROOME AIRPORT, AS",17-01-63,0,86,97,77
"BROOME AIRPORT, AS",18-01-63,0,85,92,77
"BROOME AIRPORT, AS",19-01-63,0,89,100,79
"BROOME AIRPORT, AS",20-01-63,0,89,99,76
"BROOME AIRPORT, AS",21-01-63,0,81,96,81
"BROOME AIRPORT, AS",22-01-63,0.4,80,95,73
"BROOME AIRPORT, AS",23-01-63,0.33,82,90,72
"BROOME AIRPORT, AS",24-01-63,0.03,84,90,76
"BROOME AIRPORT, AS",25-01-63,0,83,89,77
"BROOME AIRPORT, AS",26-01-63,0.04,84,89,78
"BROOME AIRPORT, AS",27-01-63,0.01,84,89,78
"BROOME AIRPORT, AS",28-01-63,0.56,80,90,74
"BROOME AIRPORT, AS",29-01-63,1.8,83,88,73
"BROOME AIRPORT, AS",30-01-63,0.06,83,87,78
"BROOME AIRPORT, AS",31-01-63,0.03,85,89,77
"BROOME AIRPORT, AS",01-02-63,0,84,88,81
"BROOME AIRPORT, AS",02-02-63,0,82,91,78
"BROOME AIRPORT, AS",03-02-63,0.2,78,85,74
"BROOME AIRPORT, AS",04-02-63,2.09,80,89,74
"BROOME AIRPORT, AS",05-02-63,0,80,89,76
"BROOME AIRPORT, AS",06-02-63,0.26,83,89,76
"BROOME AIRPORT, AS",07-02-63,0.17,81,84,76
"BROOME AIRPORT, AS",08-02-63,1.16,81,86,75
"BROOME AIRPORT, AS",09-02-63,0.02,84,88,79
"BROOME AIRPORT, AS",10-02-63,0,85,89,79
"BROOME AIRPORT, AS",11-02-63,0,85,92,81
"BROOME AIRPORT, AS",12-02-63,0.01,85,94,80
"BROOME AIRPORT, AS",13-02-63,0,85,94,77
"BROOME AIRPORT, AS",14-02-63,0.01,85,92,78
"BROOME AIRPORT, AS",15-02-63,0,84,91,79
"BROOME AIRPORT, AS",16-02-63,0.8,83,90,76
"BROOME AIRPORT, AS",17-02-63,0.97,84,90,78
"BROOME AIRPORT, AS",18-02-63,0.05,83,89,76
"BROOME AIRPORT, AS",19-02-63,0,86,92,79
"BROOME AIRPORT, AS",20-02-63,0,84,89,79
"BROOME AIRPORT, AS",21-02-63,0,86,90,78
"BROOME AIRPORT, AS",22-02-63,0,84,91,82
"BROOME AIRPORT, AS",23-02-63,0,84,95,74
"BROOME AIRPORT, AS",24-02-63,1.54,84,90,73
"BROOME AIRPORT, AS",25-02-63,0.01,80,92,76
"BROOME AIRPORT, AS",26-02-63,1.22,82,92,74
"BROOME AIRPORT, AS",27-02-63,0.36,85,91,74
"BROOME AIRPORT, AS",28-02-63,0.07,83,89,74
"BROOME AIRPORT, AS",01-03-63,0,87,94,80
"BROOME AIRPORT, AS",02-03-63,0,88,96,82
"BROOME AIRPORT, AS",03-03-63,0,84,91,80
"BROOME AIRPORT, AS",04-03-63,0.9,85,93,66
"BROOME AIRPORT, AS",05-03-63,0,84,94,79
"BROOME AIRPORT, AS",06-03-63,0.26,84,90,72
"BROOME AIRPORT, AS",07-03-63,0,86,92,78
"BROOME AIRPORT, AS",08-03-63,0,83,90,80
"BROOME AIRPORT, AS",09-03-63,0,86,94,74
